"","Lake_species","Taxa.x","study.site","foodweb.name","taxonomy","taxonomy.level","common","lifestage","metabolic.type","movement.type","mass.mean.g.","geographic.location","longitude","latitude","ecosystem.type","altitude","include","notes","lake_database","Taxa.y","Count.of.Lake_species","Sum.of.phyto_density_ind_ml","Sum.of.zoop_density_ind_m3","Sum.of.fish_number","Sum.of.effort_h","CPUE","density","species_type","logN","logM","logCPUE","logCPUE.pred","log10.density.comb","density.comb","biomass","biomass_units"
"65","Bridge brook lake_Salvelinus fontinalis","Salvelinus fontinalis","Adirondack lakes","Bridge brook lake","Salvelinus fontinalis","species","brook trout",NA,"ectotherm vertebrate","swimming",180,"USA",-74.57,44.16,"lakes",486,1,"","Bridge brook lake","Salvelinus fontinalis",1,0,0,25,119.047619,0.210000000084,NA,"fish",NA,2.25527250510331,-0.677780705092363,-8.49408552626724,-8.49408552626724,3.20563797122105e-09,5.77014834819789e-07,"g.ml"
"66","Bridge brook lake_Scenedesmus quadricauda","Scenedesmus quadricauda","Adirondack lakes","Bridge brook lake","Scenedesmus quadricauda","species","green algae",NA,"primary producer","floating",1.61e-10,"USA",-74.57,44.16,"lakes",486,1,"","Bridge brook lake","Scenedesmus quadricauda",1,14,0,0,0,NA,14,"phytoplankton",1.14612803567824,-9.79317412396815,NA,NA,1.14612803567824,14,2.254e-09,"g.ml"
"67","Bridge brook lake_Schroederia setigera","Schroederia setigera","Adirondack lakes","Bridge brook lake","Schroederia setigera","species","green algae",NA,"primary producer","floating",6.37e-10,"USA",-74.57,44.16,"lakes",486,1,"","Bridge brook lake","Schroederia setigera",1,28,0,0,0,NA,28,"phytoplankton",1.44715803134222,-9.19586056766465,NA,NA,1.44715803134222,28,1.7836e-08,"g.ml"
"68","Bridge brook lake_Semotilus atromaculatus","Semotilus atromaculatus","Adirondack lakes","Bridge brook lake","Semotilus atromaculatus","species","creek chub",NA,"ectotherm vertebrate","swimming",11.8,"USA",-74.57,44.16,"lakes",486,1,"","Bridge brook lake","Semotilus atromaculatus",2,0,0,15,122.2222222,0.122727272749587,NA,"fish",NA,1.07188200730613,-0.911058916584256,-8.72736373775913,-8.72736373775913,1.87342478796719e-09,2.21064124980128e-08,"g.ml"
"69","Bridge brook lake_Sphaerocystis schroeteri","Sphaerocystis schroeteri","Adirondack lakes","Bridge brook lake","Sphaerocystis schroeteri","species","green algae",NA,"primary producer","floating",1.11e-09,"USA",-74.57,44.16,"lakes",486,1,"","Bridge brook lake","Sphaerocystis schroeteri",1,1041.9,0,0,0,NA,1041.9,"phytoplankton",3.01782603803042,-8.95467702121334,NA,NA,3.01782603803042,1041.9,1.156509e-06,"g.ml"
"70","Bridge brook lake_Spondylosium planum","Spondylosium planum","Adirondack lakes","Bridge brook lake","Spondylosium planum","species","green algae",NA,"primary producer","floating",8.72e-10,"USA",-74.57,44.16,"lakes",486,1,"","Bridge brook lake","Spondylosium planum",1,7,0,0,0,NA,7,"phytoplankton",0.845098040014257,-9.05948351506743,NA,NA,0.845098040014257,7,6.104e-09,"g.ml"
"71","Bridge brook lake_Staurastrum sp.","Staurastrum sp.","Adirondack lakes","Bridge brook lake","Staurastrum sp.","genus","green algae",NA,"primary producer","floating",3.89e-09,"USA",-74.57,44.16,"lakes",486,1,"","Bridge brook lake","Staurastrum sp.",1,3.5,0,0,0,NA,3.5,"phytoplankton",0.544068044350276,-8.41005039867429,NA,NA,0.544068044350276,3.5,1.3615e-08,"g.ml"
"72","Bridge brook lake_Tabellaria fenestrata","Tabellaria fenestrata","Adirondack lakes","Bridge brook lake","Tabellaria fenestrata","species","diatom",NA,"primary producer","floating",1.07e-09,"USA",-74.57,44.16,"lakes",486,1,"","Bridge brook lake","Tabellaria fenestrata",1,14,0,0,0,NA,14,"phytoplankton",1.14612803567824,-8.97061622231479,NA,NA,1.14612803567824,14,1.498e-08,"g.ml"
"73","Bridge brook lake_Tetraedron minimum","Tetraedron minimum","Adirondack lakes","Bridge brook lake","Tetraedron minimum","species","green algae",NA,"primary producer","floating",7.02e-10,"USA",-74.57,44.16,"lakes",486,1,"","Bridge brook lake","Tetraedron minimum",1,25.4,0,0,0,NA,25.4,"phytoplankton",1.40483371661994,-9.15366288787019,NA,NA,1.40483371661994,25.4,1.78308e-08,"g.ml"
"74","Bridge brook lake_Trichocerca multicrinis","Trichocerca multicrinis","Adirondack lakes","Bridge brook lake","Trichocerca multicrinis","species","rotifer",NA,"invertebrate","swimming",1.23e-06,"USA",-74.57,44.16,"lakes",486,1,"","Bridge brook lake","Trichocerca multicrinis",1,0,98,0,0,NA,9.8e-05,"zooplankton",-4.0087739243075,-5.9100948885606,NA,NA,-4.0087739243075,9.80000000000001e-05,1.2054e-10,"g.ml"
"75","Bridge brook lake_Tropocyclops prasinus","Tropocyclops prasinus","Adirondack lakes","Bridge brook lake","Tropocyclops prasinus","species","copepod",NA,"invertebrate","swimming",6.85e-06,"USA",-74.57,44.16,"lakes",486,1,"","Bridge brook lake","Tropocyclops prasinus",1,0,18704,0,0,NA,0.018704,"zooplankton",-1.72806550618224,-5.16430942850757,NA,NA,-1.72806550618224,0.018704,1.281224e-07,"g.ml"
